window_index,midpoint,z_center,empirical_pdf,exp_pdf,delta
8,6195.053268536115,1.4333333333333331,0.270618556701031,0.23914951768717055,0.03146903901386047
8,6195.053268536115,1.5,0.0,0.2237260442632904,-0.2237260442632904
8,6195.053268536115,1.5666666666666667,0.38659793814432875,0.2092972771418011,0.17730066100252764
8,6195.053268536115,1.6333333333333333,0.347938144329897,0.19579906471425323,0.15213907961564377
8,6195.053268536115,1.7000000000000002,0.0,0.18317139270284163,-0.18317139270284163
8,6195.053268536115,1.7666666666666666,0.11597938144329899,0.17135811733147788,-0.05537873588817889
8,6195.053268536115,1.8333333333333335,0.270618556701031,0.16030671570546504,0.11031184099556599
8,6195.053268536115,1.9,0.038659793814433,0.1499680522899403,-0.11130825847550732
8,6195.053268536115,1.9666666666666668,0.0,0.14029616044882603,-0.14029616044882603
8,6195.053268536115,2.033333333333333,0.46391752577319756,0.13124803807299337,0.3326694877002042
8,6195.053268536115,2.0999999999999996,0.19329896907216437,0.12278345638898103,0.07051551268318335
8,6195.053268536115,2.166666666666667,0.0,0.1148647810982167,-0.1148647810982167
8,6195.053268536115,2.2333333333333334,0.07731958762886626,0.10745680505150948,-0.03013721742264322
8,6195.053268536115,2.3,0.1159793814432986,0.10052659171486797,0.01545278972843063
8,6195.053268536115,2.3666666666666667,0.0,0.09404332873068051,-0.09404332873068051
8,6195.053268536115,2.4333333333333336,0.03865979381443287,0.08797819092317623,-0.049318397108743355
8,6195.053268536115,2.5,0.07731958762886626,0.08230421213907665,-0.004984624510210395
8,6195.053268536115,2.5666666666666664,0.03865979381443287,0.0769961653536303,-0.038336371539197424
8,6195.053268536115,2.6333333333333333,0.03865979381443313,0.07203045050897056,-0.033370656694537426
8,6195.053268536115,2.7,0.1546391752577315,0.06738498958611619,0.0872541856716153
8,6195.053268536115,2.7666666666666666,0.07731958762886626,0.06303912844409452,0.014280459184771735
8,6195.053268536115,2.833333333333333,0.07731958762886575,0.05897354498975579,0.01834604263910996
8,6195.053268536115,2.9,0.0,0.05517016326999288,-0.05517016326999288
8,6195.053268536115,2.966666666666667,0.0,0.05161207310441313,-0.05161207310441313
8,6195.053268536115,3.033333333333333,0.03865979381443313,0.04828345490114099,-0.009623661086707862
8,6195.053268536115,3.0999999999999996,0.0,0.0451695093214765,-0.0451695093214765
8,6195.053268536115,3.166666666666667,0.0,0.042256391480692004,-0.042256391480692004
8,6195.053268536115,3.2333333333333334,0.03865979381443313,0.039531149392417926,-0.0008713555779847962
8,6195.053268536115,3.3,0.03865979381443287,0.036981666382935374,0.001678127431497499
8,6195.053268536115,3.3666666666666667,0.15463917525773252,0.034596607219344995,0.12004256803838753
8,6195.053268536115,3.4333333333333336,0.07731958762886575,0.03236536771209253,0.044954219916773216
8,6195.053268536115,3.5,0.03865979381443313,0.030278027567779357,0.008381766246653773
8,6195.053268536115,3.5666666666666664,0.03865979381443287,0.028325306282637477,0.010334487531795396
8,6195.053268536115,3.6333333333333333,0.0,0.02649852188056732,-0.02649852188056732
8,6195.053268536115,3.7,0.03865979381443287,0.024789552312283886,0.013870241502148987
8,6195.053268536115,3.7666666666666666,0.0,0.02319079934394827,-0.02319079934394827
8,6195.053268536115,3.833333333333333,0.0,0.02169515477473027,-0.02169515477473027
8,6195.053268536115,3.9,0.0,0.020295968833102217,-0.020295968833102217
8,6195.053268536115,3.966666666666667,0.0,0.018987020611351133,-0.018987020611351133
8,6195.053268536115,4.033333333333333,0.0,0.017762490406858282,-0.017762490406858282
8,6195.053268536115,4.1,0.0,0.016616933847173034,-0.016616933847173034
8,6195.053268536115,4.166666666666666,0.0,0.015545257683838685,-0.015545257683838685
8,6195.053268536115,4.233333333333333,0.0,0.01454269714734751,-0.01454269714734751
8,6195.053268536115,4.3,0.0,0.013604794762542978,-0.013604794762542978
8,6195.053268536115,4.366666666666667,0.0,0.012727380530280517,-0.012727380530280517
8,6195.053268536115,4.433333333333334,0.0,0.011906553387232842,-0.011906553387232842
8,6195.053268536115,4.5,0.0,0.011138663861408195,-0.011138663861408195
8,6195.053268536115,4.566666666666666,0.0,0.01042029784626662,-0.01042029784626662
8,6195.053268536115,4.633333333333333,0.0,0.009748261421292348,-0.009748261421292348
8,6195.053268536115,4.7,0.0,0.009119566651533231,-0.009119566651533231
8,6195.053268536115,4.766666666666667,0.0,0.00853141830297074,-0.00853141830297074
8,6195.053268536115,4.833333333333333,0.0,0.00798120141465572,-0.00798120141465572
8,6195.053268536115,4.9,0.0,0.00746646967235465,-0.00746646967235465
8,6195.053268536115,4.966666666666667,0.0,0.0069849345320145105,-0.0069849345320145105
8,6195.053268536115,5.033333333333333,0.0,0.006534455044688131,-0.006534455044688131
8,6195.053268536115,5.1,0.0,0.006113028337680839,-0.006113028337680839
8,6195.053268536115,5.166666666666666,0.0,0.005718780709596645,-0.005718780709596645
8,6195.053268536115,5.233333333333333,0.0,0.005349959299691729,-0.005349959299691729
8,6195.053268536115,5.3,0.0,0.005004924294496477,-0.005004924294496477
8,6195.053268536115,5.366666666666667,0.0,0.004682141637055892,-0.004682141637055892
8,6195.053268536115,5.433333333333334,0.0,0.004380176206373162,-0.004380176206373162
8,6195.053268536115,5.5,0.0,0.0040976854367313865,-0.0040976854367313865
8,6195.053268536115,5.566666666666666,0.0,0.003833413348524548,-0.003833413348524548
8,6195.053268536115,5.633333333333333,0.0,0.003586184964058159,-0.003586184964058159
8,6195.053268536115,5.7,0.0,0.0033549010834917664,-0.0033549010834917664
8,6195.053268536115,5.766666666666667,0.0,0.003138533397696691,-0.003138533397696691
8,6195.053268536115,5.833333333333333,0.0,0.0029361199163002714,-0.0029361199163002714
8,6195.053268536115,5.9,0.0,0.002746760690589351,-0.002746760690589351
8,6195.053268536115,5.966666666666667,0.0,0.0025696138122566084,-0.0025696138122566084
9,10740.404740976943,0.03333333333333333,0.0,0.9697991161959337,-0.9697991161959337
9,10740.404740976943,0.1,0.0,0.9072538472787854,-0.9072538472787854
9,10740.404740976943,0.16666666666666669,0.0,0.8487423113261123,-0.8487423113261123
9,10740.404740976943,0.23333333333333334,2.015625,0.7940043607374581,1.221620639262542
9,10740.404740976943,0.3,0.0,0.7427966256154565,-0.7427966256154565
9,10740.404740976943,0.3666666666666667,0.0,0.694891431721175,-0.694891431721175
9,10740.404740976943,0.43333333333333335,2.2265625,0.6500757882137806,1.5764867117862194
9,10740.404740976943,0.5,0.0,0.6081504406739263,-0.6081504406739263
9,10740.404740976943,0.5666666666666667,0.0,0.5689289852005146,-0.5689289852005146
9,10740.404740976943,0.6333333333333333,3.28125,0.5322370396420313,2.7490129603579687
9,10740.404740976943,0.7,0.0,0.4979114682776703,-0.4979114682776703
9,10740.404740976943,0.7666666666666666,0.0,0.4657996565011093,-0.4657996565011093
9,10740.404740976943,0.8333333333333334,0.9140625,0.4357588322821159,0.4783036677178841
9,10740.404740976943,0.9,0.4453125,0.4076554313891406,0.03765706861085938
9,10740.404740976943,0.9666666666666667,0.0,0.38136450355061846,-0.38136450355061846
9,10740.404740976943,1.0333333333333332,0.5625,0.35676915691471883,0.20573084308528117
9,10740.404740976943,1.1,0.7734375,0.3337600383375607,0.4396774616624393
9,10740.404740976943,1.1666666666666665,0.0,0.3122348471892086,-0.3122348471892086
9,10740.404740976943,1.2333333333333334,0.140625,0.29209788051578434,-0.15147288051578434
9,10740.404740976943,1.2999999999999998,1.4296875000000002,0.2732596075354472,1.156427892464553
9,10740.404740976943,1.3666666666666667,0.0,0.2556362715764093,-0.2556362715764093
9,10740.404740976943,1.4333333333333331,0.0234375,0.23914951768717055,-0.21571201768717055
9,10740.404740976943,1.5,0.5390625,0.2237260442632904,0.3153364557367096
9,10740.404740976943,1.5666666666666667,0.11718749999999961,0.2092972771418011,-0.09210977714180149
9,10740.404740976943,1.6333333333333333,0.0,0.19579906471425323,-0.19579906471425323
9,10740.404740976943,1.7000000000000002,0.35156250000000006,0.18317139270284163,0.16839110729715842
9,10740.404740976943,1.7666666666666666,0.140625,0.17135811733147788,-0.030733117331477877
9,10740.404740976943,1.8333333333333335,0.0,0.16030671570546504,-0.16030671570546504
9,10740.404740976943,1.9,0.28125,0.1499680522899403,0.1312819477100597
9,10740.404740976943,1.9666666666666668,0.2109375,0.14029616044882603,0.07064133955117397
9,10740.404740976943,2.033333333333333,0.0,0.13124803807299337,-0.13124803807299337
9,10740.404740976943,2.0999999999999996,0.14062499999999953,0.12278345638898103,0.0178415436110185
9,10740.404740976943,2.166666666666667,0.23437499999999922,0.1148647810982167,0.11951021890178253
9,10740.404740976943,2.2333333333333334,0.0937500000000003,0.10745680505150948,-0.013706805051509174
9,10740.404740976943,2.3,0.04687499999999985,0.10052659171486797,-0.05365159171486812
9,10740.404740976943,2.3666666666666667,0.2109375000000007,0.09404332873068051,0.11689417126932018
9,10740.404740976943,2.4333333333333336,0.04687499999999985,0.08797819092317623,-0.04110319092317638
9,10740.404740976943,2.5,0.023437500000000076,0.08230421213907665,-0.05886671213907658
9,10740.404740976943,2.5666666666666664,0.14062499999999953,0.0769961653536303,0.06362883464636923
9,10740.404740976943,2.6333333333333333,0.04687500000000015,0.07203045050897056,-0.025155450508970403
9,10740.404740976943,2.7,0.0,0.06738498958611619,-0.06738498958611619
9,10740.404740976943,2.7666666666666666,0.07031250000000024,0.06303912844409452,0.007273371555905711
9,10740.404740976943,2.833333333333333,0.0,0.05897354498975579,-0.05897354498975579
9,10740.404740976943,2.9,0.0,0.05517016326999288,-0.05517016326999288
9,10740.404740976943,2.966666666666667,0.04687499999999985,0.05161207310441313,-0.004737073104413285
9,10740.404740976943,3.033333333333333,0.0937500000000003,0.04828345490114099,0.045466545098859314
9,10740.404740976943,3.0999999999999996,0.023437499999999924,0.0451695093214765,-0.021732009321476578
9,10740.404740976943,3.166666666666667,0.0937499999999997,0.042256391480692004,0.05149360851930769
9,10740.404740976943,3.2333333333333334,0.0,0.039531149392417926,-0.039531149392417926
9,10740.404740976943,3.3,0.04687499999999985,0.036981666382935374,0.009893333617064473
9,10740.404740976943,3.3666666666666667,0.0,0.034596607219344995,-0.034596607219344995
9,10740.404740976943,3.4333333333333336,0.023437499999999924,0.03236536771209253,-0.008927867712092606
9,10740.404740976943,3.5,0.0,0.030278027567779357,-0.030278027567779357
