,1,7,11,13,17,19,23,29
1,-0.0077883843637420735,-0.0026125642101808844,-0.008761215194401276,0.0009332757147987036,-0.003943056771749359,0.0007239536800626445,0.013248481766206521,0.00819950937900564
7,-0.00514568810768469,-0.006224550164090126,0.001212866109853744,-0.002123861401058913,-0.004366243094194477,0.002434021476667686,0.0016576183319659266,0.012555836848540891
11,-0.003941246048328267,0.009185994376279455,-0.004234982998660999,-0.0024127400952495826,-0.003501262551446921,-0.0006615303989101484,0.003742694449659606,0.0018230732666568161
13,-0.0066916029575937175,0.0001399189362416009,0.02104118226497044,-0.003351875094638815,0.0036533820263940087,-0.0031476815128617386,-0.003166717719441936,-0.008476605943069843
17,0.02044211685145625,-0.0120908149927558,-0.006455182745319671,0.005058293877892001,-0.0063464254048463675,0.001139281309886886,-0.006740632756966236,0.0049933638606529385
19,0.002402749659361103,-0.011120379587078177,0.01027408008811645,-0.004884946984600874,0.021966101727857817,-0.007361659284451358,-0.0014204766438656868,-0.00985546897533926
23,-0.0006818763319591525,0.02211321356116472,-0.012788653622485102,-0.012702143177228314,-0.0014372994546352214,0.00835077691369919,-0.001195867753445115,-0.001658150135110989
29,0.0013695138158251324,0.0006112544723347879,-0.00038006464961581887,0.019483766753018328,-0.00600091959498758,-0.00146913339603158,-0.0060599944317794585,-0.007554422968763769
