name,two_step_l2_residual,js_empirical_vs_markov,top_singular_value,rank90,rank95,entropy_rate_bits,mi_lag2_bits,mi_shuffle_lag2_bits,mi_excess_over_shuffle_bits,rank4_relative_error,rank4_improvement,sample
iid_shuffle,0.018172209564528835,5.950776513158587e-05,0.010795924841153838,5,6,2.9998196107227386,0.00023740048911294928,0.00025516091685136007,-1.776042773841079e-05,0.3592764816288407,0.6407235183711593,136
iid_shuffle,0.015169576411064945,4.149819966958849e-05,0.010018454690983948,3,4,2.9997602983686895,0.00016608672796351062,0.00023845393715460898,-7.236720919109836e-05,0.19593063864090277,0.8040693613590972,137
iid_shuffle,0.017254063074627044,5.367059202226174e-05,0.012447368104951619,4,4,2.9997338286431914,0.00021450523998312908,0.00020636331785988253,8.14192212324655e-06,0.20246765644484532,0.7975323435551547,138
iid_shuffle,0.017055568190253077,5.254705800649702e-05,0.010370393521382363,4,4,2.9997863625664034,0.0002098045202669435,0.00020922999099570895,5.745292712345444e-07,0.19865856063992576,0.8013414393600742,139
iid_shuffle,0.019232277609756394,6.700593486597103e-05,0.013565791756420071,4,5,2.9997765168276076,0.00026827875240419515,0.000229388616174632,3.889013622956314e-05,0.25320759007013627,0.7467924099298637,140
iid_shuffle,0.018892202375399868,6.43724559713111e-05,0.012202339956971583,4,5,2.9997805919207843,0.0002574215574563033,0.0002843842340829248,-2.696267662662149e-05,0.23637421815679252,0.7636257818432075,141
iid_shuffle,0.019827660677516398,7.077043606082379e-05,0.010993506176073201,4,5,2.999837520925753,0.000283401721627537,0.00015540672512433996,0.00012799499650319702,0.289526325206551,0.710473674793449,142
iid_shuffle,0.01719731911117828,5.337124689810031e-05,0.010833946473429498,5,5,2.999787835925606,0.00021387137800014488,0.00015168743992936877,6.218393807077611e-05,0.31662721571330626,0.6833727842866937,143
iid_shuffle,0.016363428973015418,4.81630182174941e-05,0.011161343051511813,4,4,2.9997493553008385,0.00019292286929789533,0.0003113373791741896,-0.0001184145098762943,0.21186902862416088,0.7881309713758391,144
iid_shuffle,0.014477769174487566,3.766395650540986e-05,0.008589026149915429,4,5,2.999729610433868,0.0001514455024051774,0.00022748851528344634,-7.604301287826893e-05,0.2693284978111646,0.7306715021888355,145
iid_shuffle,0.0189689202431029,6.467699892949742e-05,0.011713296780937209,4,5,2.999743622970396,0.00025891539437774007,0.00024645138451490805,1.2464009862832022e-05,0.2911238186583731,0.7088761813416269,146
iid_shuffle,0.018730450312733314,6.320468377087536e-05,0.012526702493115964,4,4,2.99976207560162,0.0002533104441459654,0.00017571532926120663,7.759511488475879e-05,0.2023243421929591,0.7976756578070409,147
iid_shuffle,0.020906517611442837,7.88425585632656e-05,0.014766197462019926,4,5,2.999817072688268,0.000315620979802663,0.0001910631653098139,0.0001245578144928491,0.24117946334700716,0.7588205366529929,148
iid_shuffle,0.01773495886357307,5.6470730073874585e-05,0.011707143793141772,4,5,2.999690621082736,0.00022537219049295008,0.0002067319933411569,1.864019715179318e-05,0.23754681809405584,0.7624531819059441,149
iid_shuffle,0.018758405109537843,6.307231453549019e-05,0.011812645004876625,4,5,2.9997393336909144,0.0002530805074470185,0.00027009846659070707,-1.7017959143688548e-05,0.2947541468020244,0.7052458531979756,150
iid_shuffle,0.016261594134157276,4.760426971373454e-05,0.012199846533919291,3,4,2.999808624362051,0.00019061956800406414,0.00020435299124018543,-1.3733423236121292e-05,0.20074660750387247,0.7992533924961276,151
iid_shuffle,0.018970520010012214,6.481097232382809e-05,0.012162712604186266,4,5,2.9997028760552524,0.0002595525504704609,0.000321265929811807,-6.171337934134612e-05,0.2444708756977638,0.7555291243022362,152
iid_shuffle,0.019025244990556366,6.523400031232352e-05,0.011947918712667876,4,5,2.999737336984913,0.0002618112400177016,0.00020293356911290625,5.8877670904795355e-05,0.31261814378990976,0.6873818562100902,153
iid_shuffle,0.014866124881646235,3.9871566619234915e-05,0.010208543292592168,4,5,2.9997970192587884,0.0001601353574067165,0.00022269583150102458,-6.256047409430808e-05,0.26711479391525605,0.732885206084744,154
iid_shuffle,0.01896492651947364,6.459104273886853e-05,0.011495355572916671,4,5,2.999851738173029,0.0002586595222837662,0.00026450582236863906,-5.846300084872856e-06,0.2956943388675401,0.7043056611324598,155
iid_shuffle,0.01831339564916638,6.05076481950352e-05,0.011553432573305992,4,5,2.9997239507024913,0.00024220239380740453,0.00020776347722769497,3.443891657970956e-05,0.25926210211431633,0.7407378978856837,156
iid_shuffle,0.0159317703263743,4.5805072765528127e-05,0.009534599965688083,4,4,2.9997480352346018,0.00018296804761712375,0.00022439884900473812,-4.143080138761438e-05,0.22239438363909178,0.7776056163609082,157
iid_shuffle,0.018842637637010284,6.393951253907027e-05,0.013679932597781125,4,5,2.9998407348084797,0.0002559706607948028,0.0003679987720432128,-0.00011202811124841003,0.22641026318786275,0.7735897368121373,158
iid_shuffle,0.017886023465690418,5.7809587652328425e-05,0.0128758864693231,4,4,2.9997308021836915,0.00023159619418685617,0.00021964712115044797,1.1949073036408197e-05,0.19159548383447125,0.8084045161655288,159
iid_shuffle,0.018083550677892687,5.912214324111092e-05,0.012268360286841244,4,4,2.9997046382027635,0.00023728343929679536,0.0002687380186919975,-3.145457939520216e-05,0.2176577780706936,0.7823422219293064,160
iid_shuffle,0.015286494520330462,4.225905984938909e-05,0.009906857309114631,4,4,2.9997901423365145,0.0001687469415612532,0.0003005974727876134,-0.00013185053122636022,0.12310794860447413,0.8768920513955258,161
iid_shuffle,0.017845298339204833,5.761005286361653e-05,0.010757260512043114,4,5,2.999743054400792,0.00023067529770853391,0.0001916233930495172,3.9051904659016714e-05,0.29128581565292966,0.7087141843470703,162
iid_shuffle,0.014622781344492053,3.864574084056251e-05,0.008905831503825252,4,5,2.999783327592579,0.00015480682003427262,0.00017586931019273304,-2.106249015846042e-05,0.23713073301828552,0.7628692669817145,163
iid_shuffle,0.016865179758103248,5.122530517241116e-05,0.010336646667717818,4,5,2.9997990269455785,0.0002042885217895452,0.0002242974080345902,-2.0008886245045005e-05,0.29373742116413876,0.7062625788358612,164
iid_shuffle,0.013330937217202436,3.210249259375406e-05,0.008829047734044962,4,5,2.9997887472153484,0.0001281626768254543,0.000209707786864484,-8.15451100390297e-05,0.24854591623064745,0.7514540837693525,165
iid_shuffle,0.015471889404485368,4.3057961398924126e-05,0.00879460386513501,5,6,2.9998412802618803,0.0001727027975692722,0.00032049971121932765,-0.00014779691365005544,0.34828210171851975,0.6517178982814802,166
iid_shuffle,0.01872881484183152,6.310050251808716e-05,0.011374740920797278,4,4,2.999776040704144,0.00025244707107517736,0.00024454907673736694,7.897994337810422e-06,0.18160493144959902,0.818395068550401,167
iid_shuffle,0.0155114685509031,4.337141728021336e-05,0.00981177536116451,4,5,2.9998028273245416,0.00017419154662480353,0.0002675536318175745,-9.336208519277099e-05,0.23032887282658848,0.7696711271734116,168
iid_shuffle,0.01986597205880755,7.146704751885635e-05,0.012368009744879694,4,5,2.999765483913533,0.0002853277109377898,0.0002466923081071845,3.8635402830605324e-05,0.2548853880152077,0.7451146119847922,169
iid_shuffle,0.02091723892223687,7.902780266101509e-05,0.013150200450344242,4,5,2.9997335058722805,0.0003159069561145789,0.00028612562858764534,2.978132752693357e-05,0.25364795661153083,0.7463520433884692,170
iid_shuffle,0.016817084949215758,5.1033700543827636e-05,0.010696837291753091,4,5,2.9996716154738166,0.00020344399318260428,0.00035435766560374434,-0.00015091367242114006,0.243863576004651,0.756136423995349,171
iid_shuffle,0.018656974255703427,6.286224319745026e-05,0.011181144807257421,4,5,2.9996829182542024,0.0002510367579685248,0.00023030164183960667,2.0735116128918138e-05,0.23722488999216673,0.7627751100078333,172
iid_shuffle,0.020139344044137506,7.316291335451163e-05,0.01188546586029488,4,5,2.9997508569463567,0.0002927583270116482,0.0001939247801257111,9.883354688593708e-05,0.2989923880992723,0.7010076119007277,173
iid_shuffle,0.019207217163957378,6.630812813126667e-05,0.012893746394936047,4,5,2.999807989225844,0.00026570333111193925,0.00023322476360884822,3.2478567503091025e-05,0.2811705726007907,0.7188294273992093,174
iid_shuffle,0.01549435644374426,4.331614783335016e-05,0.00997038409689881,4,4,2.99979695549201,0.0001732320010531003,0.00024871199106991,-7.547999001680968e-05,0.15411930014879854,0.8458806998512014,175
iid_shuffle,0.017666326372583075,5.620542948473837e-05,0.011643428468730722,4,4,2.999722233115414,0.0002246697629584972,0.000276968643130195,-5.229888017169778e-05,0.22003093225642573,0.7799690677435742,176
iid_shuffle,0.01665341791176117,4.994857071781371e-05,0.009351808495285188,5,5,2.999673228114672,0.00019965558636099304,0.00018315923110835545,1.6496355252637596e-05,0.3232242833260477,0.6767757166739523,177
iid_shuffle,0.020239581619399948,7.399594298876997e-05,0.012924441577958549,4,5,2.9997914961886676,0.00029677022197830696,0.0002058317324864309,9.093848949187606e-05,0.2916412285746486,0.7083587714253514,178
iid_shuffle,0.020624164920806282,7.662524791899757e-05,0.012924798841100893,4,5,2.999678496309208,0.0003061769980481645,0.0002932958140709289,1.2881183977235587e-05,0.26383435325359805,0.736165646746402,179
iid_shuffle,0.01736309642135425,5.439455570172554e-05,0.012305861386946048,4,4,2.9997343235735054,0.00021754642016958773,0.0002853503011529594,-6.780388098337169e-05,0.19188645456316475,0.8081135454368352,180
iid_shuffle,0.01763328823530416,5.62015190932609e-05,0.012024290721702581,4,4,2.9997820883659747,0.0002245061514682839,0.00020206643428969425,2.2439717178589647e-05,0.17106378512410797,0.8289362148758921,181
iid_shuffle,0.019168995060920593,6.622990127832682e-05,0.01228062483251533,4,5,2.99979230287288,0.0002647595309544238,0.0002218986142153686,4.28609167390552e-05,0.24654952890080645,0.7534504710991936,182
iid_shuffle,0.01673302659193665,5.078168405600157e-05,0.010466915950698529,4,4,2.999756056044914,0.00020283334792933554,0.00023262595253877293,-2.9792604609437388e-05,0.21504427975766818,0.7849557202423318,183
iid_shuffle,0.019037419663942987,6.53621937803325e-05,0.014891925430735801,3,4,2.9997592823579966,0.0002607425070324268,0.00025565379676047075,5.08871027195604e-06,0.20263977090772264,0.7973602290922773,184
iid_shuffle,0.017934743108896988,5.80700997700151e-05,0.011764924010431266,4,5,2.9998004514576295,0.0002317247763576457,0.00020558709886707774,2.6137677490567957e-05,0.2620826568300165,0.7379173431699835,185
iid_shuffle,0.018675046433863102,6.279604018269468e-05,0.010936577609617233,4,5,2.9996356399300885,0.000252471277918139,0.000267700648001696,-1.5229370083556966e-05,0.2637447949344869,0.7362552050655131,186
iid_shuffle,0.020149574046646964,7.325901130360207e-05,0.01371949423237204,4,5,2.999778650663913,0.0002940749733782585,0.00026827361586745363,2.580135751080486e-05,0.26312278699100505,0.7368772130089949,187
iid_shuffle,0.01645623401805679,4.899695739969047e-05,0.009359925879938905,5,6,2.9998030697623475,0.0001958773684310611,0.00022341564127409278,-2.7538272843031662e-05,0.3394529682647344,0.6605470317352655,188
iid_shuffle,0.017902298336308405,5.76877392007208e-05,0.011647054943839504,4,5,2.999692291973776,0.00023123817536397693,0.00021333387530782065,1.7904300056156283e-05,0.23244235276057232,0.7675576472394277,189
iid_shuffle,0.014687123141995172,3.8968055712104306e-05,0.009734500307404659,4,4,2.9996773317855348,0.00015549936572166963,0.00018081090148280976,-2.5311535761140126e-05,0.17554592229932545,0.8244540777006746,190
iid_shuffle,0.016156088785954474,4.718140925908588e-05,0.009709575640894634,4,5,2.999746036478121,0.0001893492647553484,0.00020137799515763537,-1.2028730402286966e-05,0.3132337698137294,0.6867662301862706,191
iid_shuffle,0.01891660814205141,6.461253093055124e-05,0.010296125426272514,5,5,2.999717025355417,0.0002584712560644483,0.00013562292744142423,0.00012284832862302408,0.3450278765774741,0.6549721234225259,192
iid_shuffle,0.0186631634363966,6.285262792801295e-05,0.011645244551017885,4,5,2.999714617302879,0.0002525165869170311,0.00018244748388991346,7.006910302711762e-05,0.2749282603390334,0.7250717396609666,193
iid_shuffle,0.01767159847673711,5.6468921138156096e-05,0.011607919514144383,4,4,2.999794337194631,0.00022522839467216076,0.00024611339399895706,-2.0884999326796293e-05,0.20522076625072633,0.7947792337492736,194
iid_shuffle,0.021118693148637884,8.053587301915094e-05,0.0137697833519566,4,5,2.999811046895307,0.0003218634166025509,0.00021834780334883998,0.0001035156132537109,0.25937196515468514,0.7406280348453149,195
iid_shuffle,0.017440134543369595,5.498805842854676e-05,0.011152609446855498,4,4,2.9997168204782243,0.00021987732301980247,0.0003265114001284273,-0.0001066340771086248,0.1798389260733272,0.8201610739266728,196
iid_shuffle,0.015548452931031048,4.351345204659623e-05,0.00918934717275964,4,5,2.9997408029790944,0.00017395503763498242,0.00014099176734103146,3.296327029395096e-05,0.2842816067130774,0.7157183932869227,197
iid_shuffle,0.0165403887014275,4.944617382518756e-05,0.011021114916129657,4,5,2.9997658009742802,0.00019770526559156323,0.00023180127660571664,-3.409601101415341e-05,0.248612516523658,0.751387483476342,198
iid_shuffle,0.01917449292548512,6.641188913867547e-05,0.012508956739796667,4,4,2.9997487006172032,0.00026559773451338535,0.00020726782144020976,5.8329913073175584e-05,0.19170305845552996,0.8082969415444701,199
markov_synthetic,0.013914232824663147,3.545810830995983e-05,0.00825780400514003,4,5,2.672068932429193,0.037771531473055744,0.0002493098695288395,0.037522221603526903,0.27990938893542766,0.7200906110645724,0
markov_synthetic,0.0151409066373445,4.251043796940289e-05,0.008741427540122807,4,5,2.672212312763546,0.03701213441504929,0.00028766629970681325,0.036724468115342475,0.3121372284257101,0.6878627715742899,1
markov_synthetic,0.01860018241421388,5.993057830278693e-05,0.012222471119031655,4,5,2.675235968494835,0.03707641710419418,0.0002300684638720418,0.03684634864032214,0.28963640671767527,0.7103635932823247,2
markov_synthetic,0.01654118819670056,4.809578025364649e-05,0.009757140510177413,4,5,2.6766502381747377,0.03696619737462377,0.00019723780558249422,0.036768959569041276,0.2756669126964025,0.7243330873035976,3
markov_synthetic,0.018430169587802487,6.577922467958011e-05,0.01154342672129001,4,5,2.6755073896941393,0.036502622943915736,0.00021094657099482818,0.036291676372920904,0.2278751400912181,0.7721248599087819,4
markov_synthetic,0.016657586565627446,5.074305421696444e-05,0.010078559586073788,4,5,2.6731677421531064,0.03702495065802586,0.00019044235147311301,0.03683450830655274,0.31373285060036366,0.6862671493996364,5
markov_synthetic,0.01867741184517252,6.250076487557165e-05,0.013792871427619964,4,4,2.6778945252730297,0.03613941258883779,0.00023555698887774666,0.03590385559996004,0.1920195299007576,0.8079804700992423,6
markov_synthetic,0.018963542054830546,6.491756046485567e-05,0.011972472619606142,4,5,2.674137428638794,0.03717782563003628,0.00021827682518475792,0.03695954880485152,0.3119042774860033,0.6880957225139968,7
markov_synthetic,0.015725824666819894,4.8305523412727825e-05,0.009541385364648457,4,5,2.673548700648947,0.03699558475824829,0.00021330785113193553,0.03678227690711635,0.2702935981432786,0.7297064018567214,8
markov_synthetic,0.02223833116829884,8.730164513901573e-05,0.015299005893889191,3,4,2.6737178945291133,0.03761173627618785,0.0002677400127034292,0.03734399626348442,0.1715059955043916,0.8284940044956084,9
markov_synthetic,0.018451620371913398,5.929921045344564e-05,0.011634889598899524,4,4,2.6770234981739125,0.03648854275317864,0.0001738621728120142,0.03631468058036663,0.22360582539907153,0.7763941746009284,10
markov_synthetic,0.017390960263240825,5.6524230249790564e-05,0.011140316009278166,4,5,2.6785887398022767,0.034904793317292744,0.0002578573550697052,0.03464693596222304,0.2302588443582039,0.7697411556417961,11
markov_synthetic,0.015917903193669283,4.431058627492571e-05,0.009876721820457705,4,5,2.677292009414661,0.03547548521780546,0.00026483865473991266,0.03521064656306555,0.239576358757352,0.7604236412426479,12
markov_synthetic,0.019314945901800027,6.884659722394804e-05,0.013520438032219842,4,5,2.6747912797150057,0.03737401196264498,0.00024608669245528855,0.037127925270189696,0.2660226685836376,0.7339773314163625,13
markov_synthetic,0.01577893003154763,4.499549053863274e-05,0.010466157160186647,4,5,2.675837571146655,0.03774140834709572,0.00022404776740100622,0.03751736057969471,0.3037295649483393,0.6962704350516606,14
markov_synthetic,0.01492005746032924,3.970365341434849e-05,0.01011611905397138,4,5,2.672419709307625,0.038205732062469536,0.00019947238318076817,0.038006259679288765,0.22919110144091998,0.77080889855908,15
markov_synthetic,0.013267192221683204,3.327467790225297e-05,0.00897458810940415,5,6,2.671359249829825,0.03681776709057638,0.00021792471012213485,0.036599842380454245,0.3307083638519554,0.6692916361480445,16
markov_synthetic,0.015766322001612074,4.7077662576873646e-05,0.009468090214620684,4,5,2.6808192912209674,0.03590838459568655,0.0002613719460141952,0.035647012649672356,0.2812294724300554,0.7187705275699445,17
markov_synthetic,0.01600249772205877,4.8507791037307565e-05,0.01051155628856219,4,4,2.6716568868898354,0.037077791106642354,0.0002309308355906196,0.03684686027105173,0.19992664131147925,0.8000733586885207,18
markov_synthetic,0.016187231130923015,4.378018000217735e-05,0.010012580493980097,4,5,2.6762780918696873,0.0364865099550182,0.00017370512011138676,0.03631280483490681,0.23600432318874232,0.7639956768112577,19
markov_synthetic,0.017824483902616876,5.960031142285215e-05,0.01033995249268498,4,5,2.6699901677464037,0.03825673207186769,0.00019997615496000803,0.03805675591690768,0.28303080027826727,0.7169691997217327,20
markov_synthetic,0.016642328312606976,4.953916526055245e-05,0.009574105884015631,4,5,2.67457414609523,0.03711721382938793,0.0003042211935458095,0.03681299263584212,0.30307319698647334,0.6969268030135267,21
markov_synthetic,0.01785856771586225,5.6787207360443686e-05,0.011587051041380787,4,4,2.6749376322867096,0.037938819353941625,0.0002596537330890706,0.03767916562085256,0.19062876664339795,0.8093712333566021,22
markov_synthetic,0.017675324182337134,5.973829326988521e-05,0.012673619891191402,4,4,2.67617007430682,0.03656082401765261,0.00015731228484776135,0.036403511732804844,0.16143648714566627,0.8385635128543337,23
markov_synthetic,0.019090591219578797,6.66676325510599e-05,0.01149576390253494,4,5,2.6742046724298136,0.037033749353964016,0.00026512230715204383,0.03676862704681197,0.2258872643765901,0.7741127356234099,24
markov_synthetic,0.01610233217105948,4.812422273589775e-05,0.00927436931237716,4,5,2.674578862715346,0.037772177401505944,0.00021961945655972145,0.03755255794494622,0.25867431284529957,0.7413256871547005,25
markov_synthetic,0.01991577161714577,7.482312486519061e-05,0.016733947498223104,3,4,2.6759993237391284,0.037185386082873084,0.00035905370288207044,0.036826332379991014,0.2142131969435934,0.7857868030564066,26
markov_synthetic,0.01660801148897716,4.787684449111834e-05,0.010655659673469297,4,5,2.6748466982784196,0.03655609809565415,0.000263362965076057,0.036292735130578097,0.2503281563757292,0.7496718436242709,27
markov_synthetic,0.01651800462439467,4.8878375832455884e-05,0.011993575319202683,4,5,2.6757686773149687,0.036075850090009944,0.0001943922342660795,0.03588145785574386,0.24496403864083843,0.7550359613591615,28
markov_synthetic,0.01814766276658526,5.672811806779288e-05,0.012460989870999339,4,5,2.6765566473703624,0.03658224479975579,0.0002660201104833054,0.03631622468927248,0.29132867474077817,0.7086713252592218,29
markov_synthetic,0.019079434043239557,6.709482489751755e-05,0.010921147428144137,4,5,2.6763801120036876,0.03686211374826305,0.0003020857918515086,0.03656002795641154,0.2746416340381303,0.7253583659618696,30
markov_synthetic,0.017447722611422783,5.444272612734155e-05,0.011912536324051603,4,5,2.676257362160359,0.03667399300775401,0.000268506266940559,0.036405486740813446,0.3007081240492881,0.6992918759507118,31
markov_synthetic,0.016055170582392943,4.753982246624224e-05,0.010250535826995838,4,4,2.6755870283802716,0.03565646681044482,0.0002732149920639506,0.03538325181838087,0.2212728333791066,0.7787271666208934,32
markov_synthetic,0.01803129248759502,5.8034404395620865e-05,0.012463904598302085,4,5,2.679341408856045,0.035899397129088136,0.00030439536321214146,0.035595001765875996,0.2716510644804073,0.7283489355195927,33
markov_synthetic,0.018400759121324713,5.7094885334666614e-05,0.011791953327506686,4,5,2.6717331985841324,0.038646135695283544,0.00020738867762513187,0.03843874701765841,0.26440965703734004,0.73559034296266,34
markov_synthetic,0.01779848482294862,5.867481256388337e-05,0.010234814467293513,4,5,2.675284461609026,0.036557377868938604,0.00022502459672088255,0.03633235327221772,0.2246107468190319,0.7753892531809681,35
markov_synthetic,0.016651788807095363,5.493696987629151e-05,0.010491271823292774,4,5,2.6741439508623657,0.037492924928890156,0.00022948420391372362,0.037263440724976435,0.25178546710582106,0.7482145328941789,36
markov_synthetic,0.01560707845662582,4.5304561326271135e-05,0.009929223361073483,4,5,2.675459572221363,0.036290764525361154,0.00024888452981279406,0.03604187999554836,0.2733965309997825,0.7266034690002174,37
markov_synthetic,0.017442087998781608,5.310627753598183e-05,0.0100562105328363,4,5,2.6784728855718027,0.03717546173471166,0.0002376498522334547,0.0369378118824782,0.2754760478944885,0.7245239521055116,38
markov_synthetic,0.01656820814816733,5.421243011742343e-05,0.010525504451879242,4,5,2.6729201239376885,0.038668487633620435,0.00029738088541760303,0.038371106748202835,0.23276994069306658,0.7672300593069334,39
markov_synthetic,0.01712898920139128,5.2589647995254915e-05,0.011872986401116134,4,4,2.6763586633563,0.038057160208718306,0.000351793017918321,0.037705367190799984,0.22125891432081546,0.7787410856791845,40
markov_synthetic,0.01946482128801422,7.020981936477354e-05,0.014307585902821116,4,5,2.6748237936366985,0.037143162996372645,0.0002454379667059783,0.036897725029666664,0.28855197391762827,0.7114480260823717,41
markov_synthetic,0.015069213419330147,3.9671805940312826e-05,0.009312812500153922,4,5,2.6767172305010005,0.03557659758698098,0.0002509297731029697,0.03532566781387801,0.2665943106906285,0.7334056893093714,42
markov_synthetic,0.01700952467717794,5.511897212814101e-05,0.010768404770814161,4,5,2.6760634336480846,0.0351400321183864,0.0002653374668413386,0.03487469465154506,0.2641851777038554,0.7358148222961446,43
markov_synthetic,0.016585228612197064,5.197899618367727e-05,0.012002168473641692,3,4,2.6777043217529353,0.03720119808753197,0.00022321059824737658,0.036977987489284596,0.1300130392603035,0.8699869607396965,44
markov_synthetic,0.01588061845255142,4.7930696669568426e-05,0.010446893594285475,4,5,2.6752029055893,0.03770416751358069,0.0001818472406062351,0.03752232027297445,0.24134509003360122,0.7586549099663988,45
markov_synthetic,0.016216793678448253,5.231783551922824e-05,0.011369845712043424,4,4,2.6752655463275294,0.037626491859947056,0.00022434834766136256,0.03740214351228569,0.22016452254776842,0.7798354774522316,46
markov_synthetic,0.019589575639886146,6.739058712346523e-05,0.011390534590264081,4,5,2.6774836004646834,0.03466426839984846,0.0002666903048190269,0.034397578095029434,0.30481127801814045,0.6951887219818595,47
markov_synthetic,0.017756675469478497,5.842466950396097e-05,0.01071983207804766,4,5,2.673932940325629,0.03700784029994721,0.0001992175621792206,0.03680862273776799,0.25779521211058154,0.7422047878894185,48
markov_synthetic,0.017495907629143596,5.290780014119092e-05,0.011550234645256762,4,4,2.677443062988152,0.03707206300631122,0.00028321677387790076,0.036788846232433316,0.21428866890920698,0.785711331090793,49
markov_synthetic,0.02119080575574331,8.170889319713322e-05,0.014260767822231199,4,4,2.674075669380251,0.03766268630407769,0.00020435031036593763,0.03745833599371175,0.21073697968908514,0.7892630203109149,50
markov_synthetic,0.018979850605803164,6.477133635189559e-05,0.011125332691668708,4,5,2.675916759468611,0.03691892903923239,0.00021674803669628187,0.03670218100253611,0.22903049658996308,0.7709695034100369,51
markov_synthetic,0.01487421823030294,4.089421437041743e-05,0.010480494464402827,4,5,2.6770307013577015,0.035521815508498075,0.00026390325104615154,0.03525791225745192,0.23475409915462694,0.765245900845373,52
markov_synthetic,0.018466643703094508,6.0970114994096785e-05,0.013342925686159517,4,5,2.678743197572936,0.03654884342586457,0.00015579407565856297,0.03639304935020601,0.2276634913721042,0.7723365086278958,53
markov_synthetic,0.01687498721385611,5.0536356219831944e-05,0.01074846273913441,4,5,2.674131659288585,0.03851836949540943,0.0002817962709052746,0.03823657322450416,0.2838688799523796,0.7161311200476204,54
markov_synthetic,0.018547484215918772,6.124323933307659e-05,0.01092723208861022,4,5,2.6780669724027617,0.03792654733445449,0.0002279287181765632,0.03769861861627793,0.24899007155116645,0.7510099284488335,55
markov_synthetic,0.015484142356152171,4.191057538365603e-05,0.009880141503131065,4,5,2.67843162755257,0.0359869348757321,0.0002855847787532809,0.03570135009697882,0.2790664772121723,0.7209335227878277,56
markov_synthetic,0.017039655330556992,5.4954023224087126e-05,0.011608554915330593,4,4,2.6738934614373777,0.03775933880885667,0.0002218094458591823,0.03753752936299749,0.20749592685446006,0.79250407314554,57
markov_synthetic,0.018927405199923232,6.39345468805977e-05,0.013254192889759955,4,4,2.679665314897384,0.03639844202126585,0.00024549400675700724,0.03615294801450884,0.2164205954930863,0.7835794045069138,58
markov_synthetic,0.018177726175437788,6.074728343990247e-05,0.012075237632583556,4,5,2.675058877127296,0.037494360568059576,0.00019590353230841044,0.037298457035751166,0.2611393564472088,0.7388606435527911,59
markov_synthetic,0.016334102788188115,4.7408836928186657e-05,0.0096631163679575,4,5,2.6721505555795257,0.036273083913950885,0.00020354948449642472,0.03606953442945446,0.25369617477013284,0.7463038252298672,60
markov_synthetic,0.01683050052879589,5.330703550695363e-05,0.010891746567863887,4,5,2.676664861147599,0.03630314302817628,0.00028354155521892883,0.036019601472957345,0.22646900836027928,0.7735309916397207,61
markov_synthetic,0.018046507269055746,5.891374862007477e-05,0.010825717248574144,4,5,2.6779382158417304,0.03700295811655476,0.00021894072325962546,0.036784017393295135,0.30199933930223344,0.6980006606977666,62
markov_synthetic,0.016403445242292248,4.808792202876615e-05,0.00987198836555202,4,5,2.676233525321036,0.03739169273221114,0.00023469703103682209,0.03715699570117432,0.26281404253213525,0.7371859574678647,63
markov_synthetic,0.014460505757021529,4.2135703843519026e-05,0.009579654861924485,4,4,2.6776396707388157,0.038136851685599105,0.00023384190278878306,0.037903009782810325,0.20855104725091053,0.7914489527490894,64
markov_synthetic,0.01805510013824927,6.271121310423103e-05,0.01275738070816901,4,4,2.6795079690499692,0.03555903856373263,0.00017638774475990153,0.03538265081897273,0.2017339038861731,0.7982660961138269,65
markov_synthetic,0.019015230387309026,6.724925068509942e-05,0.012235681780993109,4,5,2.676163940502614,0.03719670197561682,0.00016903480091721984,0.0370276671746996,0.27501027659965693,0.7249897234003431,66
markov_synthetic,0.01480674952679935,4.1197481582012846e-05,0.010776933013453014,4,5,2.673596800656439,0.036842368872553766,0.00018192390618949108,0.036660444966364274,0.2270246762648309,0.7729753237351691,67
markov_synthetic,0.018087911222843176,5.780828765359727e-05,0.013162305867128566,4,5,2.6738100276415917,0.03796265140071812,0.00020055547399703202,0.037762095926721084,0.2539784557903089,0.7460215442096911,68
markov_synthetic,0.015763287102702587,4.6237175614102014e-05,0.009796086395094607,4,5,2.6746001213598096,0.03651061240599011,0.00018316502358840136,0.036327447382401706,0.27130482776442544,0.7286951722355746,69
markov_synthetic,0.016433796117268362,4.904532691155346e-05,0.010428937568317878,4,5,2.674256203393994,0.038830844006768374,0.00022606057105338436,0.03860478343571499,0.3132168729725222,0.6867831270274778,70
markov_synthetic,0.017239656049813104,5.5207948034053525e-05,0.010711203956062131,5,5,2.6706935408171475,0.039050023566838094,0.0001534479849930721,0.03889657558184502,0.3474954345632639,0.6525045654367361,71
markov_synthetic,0.0198488886350643,7.22775994706488e-05,0.01269059588346105,4,4,2.6752566471251673,0.035994212700572834,0.00019667753980458366,0.03579753516076825,0.18807080426531617,0.8119291957346838,72
markov_synthetic,0.01752600667020842,5.922694436076366e-05,0.01099165494100824,4,5,2.6735868011754755,0.037174039778437855,0.00018599187058456753,0.03698804790785329,0.24668386007138057,0.7533161399286195,73
markov_synthetic,0.018039330693674815,5.6567196957694114e-05,0.011188020150773779,3,4,2.6703159310393976,0.036176536114214494,0.0002145183044598015,0.03596201780975469,0.17088744686763677,0.8291125531323632,74
