state_n,state_n_plus_1,state_n_plus_2,empirical_P_c_given_ab,first_order_P_c_given_b,delta,abs_delta,support_count_ab
2,0,1,0.1319102353585112,0.16723971204469754,-0.03532947668618633,0.03532947668618633,1827
2,1,5,0.15728542914171656,0.12201149734056842,0.03527393180114814,0.03527393180114814,2505
3,0,4,0.11185789726356217,0.1469324164607285,-0.03507451919716632,0.03507451919716632,2083
0,6,1,0.17929606625258798,0.144898726696395,0.03439733955619298,0.03439733955619298,2415
2,1,4,0.07624750499001996,0.11029925321012196,-0.034051748220102,0.034051748220102,2505
0,0,1,0.13321799307958476,0.16723971204469754,-0.034021718965112774,0.034021718965112774,1156
3,3,2,0.11494796594134342,0.14839090957932627,-0.03344294363798285,0.03344294363798285,2114
2,5,0,0.08841940532081377,0.12179659377854188,-0.03337718845772811,0.03337718845772811,2556
4,3,1,0.1396011396011396,0.10626981142212433,0.03333132817901527,0.03333132817901527,2808
2,0,0,0.029009304871373837,0.06210379284409584,-0.033094487972722006,0.033094487972722006,1827
0,5,0,0.15486915486915487,0.12179659377854188,0.03307256109061299,0.03307256109061299,2331
1,3,2,0.11549851924975321,0.14839090957932627,-0.03289239032957306,0.03289239032957306,2026
1,1,4,0.1429618768328446,0.11029925321012196,0.032662623622722625,0.032662623622722625,1364
0,3,5,0.14813061997160434,0.1155643904797722,0.03256622949183215,0.03256622949183215,2113
3,0,5,0.15746519443110898,0.12522832276780918,0.032236871663299804,0.032236871663299804,2083
0,1,0,0.14198522325730806,0.17417933702251115,-0.03219411376520309,0.03219411376520309,3113
5,2,0,0.0679304897314376,0.09815720195562241,-0.030226712224184812,0.030226712224184812,2532
1,5,0,0.09158960810215765,0.12179659377854188,-0.030206985676384232,0.030206985676384232,2271
2,6,2,0.1613424989890821,0.1313060763982163,0.030036422590865808,0.030036422590865808,2473
1,0,1,0.1971005552128316,0.16723971204469754,0.02986084316813406,0.02986084316813406,3242
5,0,3,0.14336127040141156,0.1135167078543032,0.02984456254710835,0.02984456254710835,2267
4,0,3,0.08383874420264002,0.1135167078543032,-0.029677963651663183,0.029677963651663183,2803
0,2,7,0.15562913907284767,0.12598721323805942,0.029641925834788252,0.029641925834788252,1812
4,1,2,0.10425844346549193,0.13302530489442863,-0.028766861428936696,0.028766861428936696,2043
3,2,2,0.14518464880521362,0.11642400472787837,0.02876064407733525,0.02876064407733525,2762
2,2,4,0.0798338717120443,0.10793531402783,-0.028101442315785707,0.028101442315785707,2167
0,2,4,0.1357615894039735,0.10793531402783,0.027826275376143503,0.027826275376143503,1812
4,2,2,0.08912931478619268,0.11642400472787837,-0.027294689941685685,0.027294689941685685,1941
2,1,2,0.1600798403193613,0.13302530489442863,0.027054535424932663,0.027054535424932663,2505
0,0,6,0.15657439446366783,0.1297410551198023,0.02683333934386553,0.02683333934386553,1156
1,1,0,0.14736070381231672,0.17417933702251115,-0.026818633210194426,0.026818633210194426,1364
6,1,0,0.20022246941045607,0.17417933702251115,0.026043132387944923,0.026043132387944923,2697
2,5,2,0.1619718309859155,0.1360339547628002,0.025937876223115303,0.025937876223115303,2556
0,3,4,0.1273071462375769,0.1530113361628969,-0.025704189925319976,0.025704189925319976,2113
6,4,3,0.17647058823529413,0.1508623005426315,0.02560828769266263,0.02560828769266263,2057
3,0,6,0.1041766682669227,0.1297410551198023,-0.025564386852879595,0.025564386852879595,2083
1,7,2,0.1076,0.13312560438379714,-0.02552560438379714,0.02552560438379714,2500
2,3,1,0.08092273892347125,0.10626981142212433,-0.025347072498653075,0.025347072498653075,2731
0,3,2,0.12304779933743493,0.14839090957932627,-0.025343110241891342,0.025343110241891342,2113
3,4,2,0.12961011591148577,0.10428195347337882,0.025328162438106955,0.025328162438106955,2847
3,0,0,0.03696591454632741,0.06210379284409584,-0.02513787829776843,0.02513787829776843,2083
3,7,3,0.14354697102721686,0.11872783926077146,0.0248191317664454,0.0248191317664454,2278
0,0,7,0.18252595155709342,0.15789190931556893,0.02463404224152449,0.02463404224152449,1156
1,3,6,0.15350444225074036,0.12888841132541773,0.024616030925322635,0.024616030925322635,2026
2,0,5,0.10125889436234264,0.12522832276780918,-0.023969428405466536,0.023969428405466536,1827
1,0,2,0.07341147439851943,0.09734608359299451,-0.023934609194475084,0.023934609194475084,3242
1,4,0,0.17437895762299074,0.15059367109009833,0.023785286532892413,0.023785286532892413,2053
4,4,4,0.0801862390067253,0.10385214634932574,-0.023665907342600448,0.023665907342600448,1933
6,5,0,0.14541577825159915,0.12179659377854188,0.023619184473057275,0.023619184473057275,2345
5,5,2,0.15943992773261065,0.1360339547628002,0.02340597296981045,0.02340597296981045,2214
2,0,4,0.17022441160372195,0.1469324164607285,0.02329199514299346,0.02329199514299346,1827
1,0,3,0.09037631091918569,0.1135167078543032,-0.02314039693511752,0.02314039693511752,3242
3,6,3,0.15089620675281368,0.12792134529629828,0.022974861456515394,0.022974861456515394,2399
3,0,2,0.07441190590494479,0.09734608359299451,-0.02293417768804973,0.02293417768804973,2083
3,0,1,0.14450312049927988,0.16723971204469754,-0.022736591545417656,0.022736591545417656,2083
2,0,3,0.09085933223864258,0.1135167078543032,-0.022657375615660627,0.022657375615660627,1827
1,7,1,0.1572,0.13484474051788975,0.022355259482110257,0.022355259482110257,2500
6,1,5,0.09974045235446792,0.12201149734056842,-0.022271044986100497,0.022271044986100497,2697
5,1,0,0.19642114024136495,0.17417933702251115,0.0222418032188538,0.0222418032188538,2403
4,0,2,0.11951480556546558,0.09734608359299451,0.022168721972471064,0.022168721972471064,2803
1,3,1,0.12833168805528133,0.10626981142212433,0.022061876633157007,0.022061876633157007,2026
3,6,0,0.10421008753647353,0.12598721323805942,-0.021777125701585895,0.021777125701585895,2399
2,3,3,0.09190772610765287,0.1135765325310267,-0.021668806423373835,0.021668806423373835,2731
0,5,1,0.10767910767910768,0.12910331488744425,-0.02142420720833657,0.02142420720833657,2331
1,3,7,0.14363277393879564,0.12238757857411486,0.02124519536468078,0.02124519536468078,2026
6,0,4,0.1257995735607676,0.1469324164607285,-0.021132842899960896,0.021132842899960896,2345
1,0,7,0.17890191239975323,0.15789190931556893,0.021010003084184298,0.021010003084184298,3242
7,7,0,0.17622739018087855,0.15531320511443,0.020914185066448543,0.020914185066448543,1935
2,2,2,0.09552376557452699,0.11642400472787837,-0.020900239153351374,0.020900239153351374,2167
1,3,4,0.17374136229022705,0.1530113361628969,0.02073002612733016,0.02073002612733016,2026
4,1,1,0.09397944199706314,0.07328211465105035,0.02069732734601279,0.02069732734601279,2043
2,4,0,0.1712294673967148,0.15059367109009833,0.020635796306616466,0.020635796306616466,2009
6,0,3,0.0929637526652452,0.1135167078543032,-0.020552955189058003,0.020552955189058003,2345
0,5,4,0.15873015873015872,0.1387739751786386,0.019956183551520124,0.019956183551520124,2331
5,3,0,0.13183856502242153,0.11191102992532101,0.01992753509710052,0.01992753509710052,2230
7,0,1,0.18713248011068834,0.16723971204469754,0.0198927680659908,0.0198927680659908,2891
2,5,4,0.1189358372456964,0.1387739751786386,-0.0198381379329422,0.0198381379329422,2556
7,7,7,0.08423772609819122,0.10395401310841303,-0.01971628701022181,0.01971628701022181,1935
5,0,5,0.1446846052051169,0.12522832276780918,0.01945628243730771,0.01945628243730771,2267
4,2,4,0.12725399278722307,0.10793531402783,0.019318678759393068,0.019318678759393068,1941
0,4,1,0.12906764168190127,0.10976199430505561,0.01930564737684566,0.01930564737684566,2735
7,0,7,0.13870632998962296,0.15789190931556893,-0.019185579325945973,0.019185579325945973,2891
0,5,6,0.1402831402831403,0.12109815720195562,0.019184983081184673,0.019184983081184673,2331
5,0,7,0.13895015438906044,0.15789190931556893,-0.018941754926508486,0.018941754926508486,2267
7,2,0,0.11702986279257466,0.09815720195562241,0.018872660836952243,0.018872660836952243,2478
5,1,2,0.15189346650020807,0.13302530489442863,0.01886816160577945,0.01886816160577945,2403
3,4,3,0.13206884439761152,0.1508623005426315,-0.018793456145019982,0.018793456145019982,2847
1,1,5,0.10337243401759531,0.12201149734056842,-0.018639063322973104,0.018639063322973104,1364
2,0,6,0.14833059660645867,0.1297410551198023,0.01858954148665637,0.01858954148665637,1827
5,4,5,0.12427409988385599,0.14280341696663623,-0.018529317082780244,0.018529317082780244,2583
0,4,5,0.16124314442413162,0.14280341696663623,0.018439727457495392,0.018439727457495392,2735
7,1,7,0.11593625498007969,0.13431472626658786,-0.018378471286508172,0.018378471286508172,2510
2,4,3,0.16923842707814835,0.1508623005426315,0.018376126535516846,0.018376126535516846,2009
1,6,0,0.144349123461395,0.12598721323805942,0.01836191022333558,0.01836191022333558,2681
2,4,2,0.08611249377799901,0.10428195347337882,-0.018169459695379808,0.018169459695379808,2009
4,5,4,0.15688487584650113,0.1387739751786386,0.01811090066786253,0.01811090066786253,2658
0,0,5,0.10726643598615918,0.12522832276780918,-0.017961886781650005,0.017961886781650005,1156
6,0,1,0.18507462686567164,0.16723971204469754,0.0178349148209741,0.0178349148209741,2345
0,4,6,0.09360146252285192,0.11110514156772149,-0.01750367904486956,0.01750367904486956,2735
5,2,4,0.09044233807266983,0.10793531402783,-0.01749297595516018,0.01749297595516018,2532
5,7,1,0.11737089201877934,0.13484474051788975,-0.017473848499110406,0.017473848499110406,2130
1,1,7,0.15175953079178886,0.13431472626658786,0.017444804525201002,0.017444804525201002,1364
6,2,5,0.11988543371522095,0.13732337613495943,-0.017437942419738478,0.017437942419738478,2444
0,1,6,0.16125923546418247,0.14403911244828882,0.01722012301589365,0.01722012301589365,3113
6,6,4,0.12770758122743683,0.1105141567721485,0.017193424455288334,0.017193424455288334,2216
4,2,1,0.11746522411128284,0.13458335571912106,-0.01711813160783822,0.01711813160783822,1941
3,7,0,0.1382791922739245,0.15531320511443,-0.017034012840505514,0.017034012840505514,2278
2,7,2,0.15010660980810234,0.13312560438379714,0.016981005424305196,0.016981005424305196,2345
0,7,0,0.17216740387887036,0.15531320511443,0.01685419876444036,0.01685419876444036,2939
1,2,3,0.1635702746365105,0.14672540697362058,0.016844867662889923,0.016844867662889923,2476
5,0,1,0.15041905602117336,0.16723971204469754,-0.016820656023524172,0.016820656023524172,2267
4,3,3,0.09686609686609686,0.1135765325310267,-0.016710435664929843,0.016710435664929843,2808
4,5,0,0.1384499623777276,0.12179659377854188,0.01665336859918573,0.01665336859918573,2658
3,2,5,0.12092686459087618,0.13732337613495943,-0.016396511544083253,0.016396511544083253,2762
6,0,0,0.07846481876332623,0.06210379284409584,0.016361025919230388,0.016361025919230388,2345
5,3,6,0.11255605381165919,0.12888841132541773,-0.01633235751375854,0.01633235751375854,2230
3,3,4,0.13670766319772942,0.1530113361628969,-0.016303672965167465,0.016303672965167465,2114
5,6,6,0.13531499556344276,0.11905657336270349,0.016258422200739267,0.016258422200739267,2254
6,0,2,0.11343283582089553,0.09734608359299451,0.016086752227901013,0.016086752227901013,2345
4,5,3,0.1038374717832957,0.11980873582979638,-0.015971264046500677,0.015971264046500677,2658
7,6,5,0.14190792596108212,0.12598721323805942,0.0159207127230227,0.0159207127230227,2107
3,7,4,0.11281826163301141,0.1287203180401848,-0.01590205640717339,0.01590205640717339,2278
1,5,3,0.13562307353588726,0.11980873582979638,0.015814337706090878,0.015814337706090878,2271
5,6,1,0.12910381543921917,0.144898726696395,-0.01579491125717583,0.01579491125717583,2254
2,6,0,0.11039223615042458,0.12598721323805942,-0.01559497708763484,0.01559497708763484,2473
2,2,0,0.08260267651130596,0.09815720195562241,-0.015554525444316458,0.015554525444316458,2167
7,3,1,0.12171945701357466,0.10626981142212433,0.015449645591450331,0.015449645591450331,2210
6,1,4,0.12569521690767518,0.11029925321012196,0.015395963697553222,0.015395963697553222,2697
1,6,2,0.11600149198060425,0.1313060763982163,-0.015304584417612038,0.015304584417612038,2681
5,2,5,0.1524486571879937,0.13732337613495943,0.015125281053034262,0.015125281053034262,2532
4,3,0,0.09686609686609686,0.11191102992532101,-0.01504493305922415,0.01504493305922415,2808
4,7,2,0.11827045358202629,0.13312560438379714,-0.014855150801770856,0.014855150801770856,2359
7,1,2,0.14780876494023903,0.13302530489442863,0.01478346004581041,0.01478346004581041,2510
2,7,0,0.14072494669509594,0.15531320511443,-0.01458825841933406,0.01458825841933406,2345
3,1,3,0.12335692618806876,0.10884865416644281,0.014508272021625954,0.014508272021625954,1978
2,2,5,0.15182279649284725,0.13732337613495943,0.014499420357887816,0.014499420357887816,2167
5,3,3,0.09910313901345291,0.1135765325310267,-0.01447339351757379,0.01447339351757379,2230
0,6,3,0.1134575569358178,0.12792134529629828,-0.014463788360480484,0.014463788360480484,2415
0,2,2,0.1020971302428256,0.11642400472787837,-0.014326874485052765,0.014326874485052765,1812
7,5,7,0.10014374700527072,0.11443614677913286,-0.014292399773862138,0.014292399773862138,2087
4,6,5,0.11170212765957446,0.12598721323805942,-0.014285085578484957,0.014285085578484957,2068
3,5,4,0.12459321245932124,0.1387739751786386,-0.014180762719317355,0.014180762719317355,2151
1,5,4,0.15279612505504184,0.1387739751786386,0.01402214987640324,0.01402214987640324,2271
4,3,2,0.1623931623931624,0.14839090957932627,0.01400225281383613,0.01400225281383613,2808
1,0,0,0.048118445404071564,0.06210379284409584,-0.013985347440024276,0.013985347440024276,3242
3,4,6,0.12504390586582367,0.11110514156772149,0.013938764298102188,0.013938764298102188,2847
7,7,5,0.09819121447028424,0.11211990974535296,-0.013928695275068723,0.013928695275068723,1935
7,0,3,0.12729159460394326,0.1135167078543032,0.013774886749640058,0.013774886749640058,2891
3,6,1,0.13130471029595664,0.144898726696395,-0.013594016400438363,0.013594016400438363,2399
5,2,2,0.12993680884676145,0.11642400472787837,0.013512804118883087,0.013512804118883087,2532
4,3,7,0.10897435897435898,0.12238757857411486,-0.013413219599755888,0.013413219599755888,2808
0,7,6,0.12657366451173868,0.11319436982916084,0.013379294682577841,0.013379294682577841,2939
0,7,1,0.12146988771691052,0.13484474051788975,-0.013374852800979234,0.013374852800979234,2939
5,6,4,0.09716060337178349,0.1105141567721485,-0.01335355340036501,0.01335355340036501,2254
6,2,3,0.13338788870703763,0.14672540697362058,-0.013337518266582943,0.013337518266582943,2444
3,2,3,0.1335988414192614,0.14672540697362058,-0.013126565554359176,0.013126565554359176,2762
1,5,1,0.14222809335094672,0.12910331488744425,0.013124778463502462,0.013124778463502462,2271
0,7,5,0.09901326981966656,0.11211990974535296,-0.013106639925686406,0.013106639925686406,2939
3,5,0,0.1087866108786611,0.12179659377854188,-0.013009982899880784,0.013009982899880784,2151
4,0,4,0.15982875490545845,0.1469324164607285,0.012896338444729954,0.012896338444729954,2803
3,5,3,0.10739191073919108,0.11980873582979638,-0.012416825090605307,0.012416825090605307,2151
7,4,7,0.11435726210350584,0.1267393757051523,-0.012382113601646469,0.012382113601646469,2396
3,2,0,0.08580738595220855,0.09815720195562241,-0.012349816003413866,0.012349816003413866,2762
4,5,2,0.12377727614747931,0.1360339547628002,-0.012256678615320885,0.012256678615320885,2658
3,7,2,0.1453028972783143,0.13312560438379714,0.012177292894517161,0.012177292894517161,2278
0,1,7,0.14648249277224543,0.13431472626658786,0.012167766505657568,0.012167766505657568,3113
5,1,6,0.1319184352892218,0.14403911244828882,-0.012120677159067006,0.012120677159067006,2403
6,7,7,0.11607142857142858,0.10395401310841303,0.012117415463015549,0.012117415463015549,2128
4,5,5,0.10684725357411588,0.11894912158169021,-0.012101868007574332,0.012101868007574332,2658
6,6,0,0.13808664259927797,0.12598721323805942,0.01209942936121855,0.01209942936121855,2216
6,4,7,0.11473018959649976,0.1267393757051523,-0.01200918610865255,0.01200918610865255,2057
