window_index,window_midpoint,bin_left,bin_right,bin_center,density
8,13397.415592165522,2.6,2.8000000000000003,2.7,0.042997542997542965
8,13397.415592165522,2.8000000000000003,3.0,2.9000000000000004,0.0368550368550369
8,13397.415592165522,3.0,3.2,3.1,0.07371007371007365
8,13397.415592165522,3.2,3.4000000000000004,3.3000000000000003,0.0
8,13397.415592165522,3.4000000000000004,3.6,3.5,0.012285012285012302
8,13397.415592165522,3.6,3.8000000000000003,3.7,0.024570024570024548
8,13397.415592165522,3.8000000000000003,4.0,3.9000000000000004,0.006142506142506151
8,13397.415592165522,4.0,4.2,4.1,0.0
8,13397.415592165522,4.2,4.4,4.300000000000001,0.006142506142506137
8,13397.415592165522,4.4,4.6000000000000005,4.5,0.006142506142506137
8,13397.415592165522,4.6000000000000005,4.800000000000001,4.700000000000001,0.0
8,13397.415592165522,4.800000000000001,5.0,4.9,0.0
8,13397.415592165522,5.0,5.2,5.1,0.0
8,13397.415592165522,5.2,5.4,5.300000000000001,0.0
8,13397.415592165522,5.4,5.6000000000000005,5.5,0.0
8,13397.415592165522,5.6000000000000005,5.800000000000001,5.700000000000001,0.0
8,13397.415592165522,5.800000000000001,6.0,5.9,0.0
8,13397.415592165522,6.0,6.2,6.1,0.0
8,13397.415592165522,6.2,6.4,6.300000000000001,0.0
8,13397.415592165522,6.4,6.6000000000000005,6.5,0.0
8,13397.415592165522,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
8,13397.415592165522,6.800000000000001,7.0,6.9,0.0
8,13397.415592165522,7.0,7.2,7.1,0.0
8,13397.415592165522,7.2,7.4,7.300000000000001,0.0
8,13397.415592165522,7.4,7.6000000000000005,7.5,0.0
8,13397.415592165522,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
8,13397.415592165522,7.800000000000001,8.0,7.9,0.0
9,23809.506879967746,0.0,0.2,0.1,0.42825768667642755
9,23809.506879967746,0.2,0.4,0.30000000000000004,0.6515373352855052
9,23809.506879967746,0.4,0.6000000000000001,0.5,0.9370424597364565
9,23809.506879967746,0.6000000000000001,0.8,0.7000000000000001,0.5636896046852125
9,23809.506879967746,0.8,1.0,0.9,0.39897510980966333
9,23809.506879967746,1.0,1.2000000000000002,1.1,0.5380673499267931
9,23809.506879967746,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.35871156661786247
9,23809.506879967746,1.4000000000000001,1.6,1.5,0.2196193265007321
9,23809.506879967746,1.6,1.8,1.7000000000000002,0.259882869692533
9,23809.506879967746,1.8,2.0,1.9,0.19399707174231337
9,23809.506879967746,2.0,2.2,2.1,0.1281112737920936
9,23809.506879967746,2.2,2.4000000000000004,2.3000000000000003,0.06954612005856509
9,23809.506879967746,2.4000000000000004,2.6,2.5,0.04392386530014647
9,23809.506879967746,2.6,2.8000000000000003,2.7,0.02928257686676425
9,23809.506879967746,2.8000000000000003,3.0,2.9000000000000004,0.07320644216691079
9,23809.506879967746,3.0,3.2,3.1,0.02928257686676425
9,23809.506879967746,3.2,3.4000000000000004,3.3000000000000003,0.003660322108345531
9,23809.506879967746,3.4000000000000004,3.6,3.5,0.036603221083455394
9,23809.506879967746,3.6,3.8000000000000003,3.7,0.007320644216691062
9,23809.506879967746,3.8000000000000003,4.0,3.9000000000000004,0.007320644216691079
9,23809.506879967746,4.0,4.2,4.1,0.007320644216691062
9,23809.506879967746,4.2,4.4,4.300000000000001,0.0
9,23809.506879967746,4.4,4.6000000000000005,4.5,0.0
9,23809.506879967746,4.6000000000000005,4.800000000000001,4.700000000000001,0.003660322108345531
9,23809.506879967746,4.800000000000001,5.0,4.9,0.0
9,23809.506879967746,5.0,5.2,5.1,0.003660322108345531
9,23809.506879967746,5.2,5.4,5.300000000000001,0.003660322108345531
9,23809.506879967746,5.4,5.6000000000000005,5.5,0.0
9,23809.506879967746,5.6000000000000005,5.800000000000001,5.700000000000001,0.0
9,23809.506879967746,5.800000000000001,6.0,5.9,0.0
9,23809.506879967746,6.0,6.2,6.1,0.0
9,23809.506879967746,6.2,6.4,6.300000000000001,0.0
9,23809.506879967746,6.4,6.6000000000000005,6.5,0.0
9,23809.506879967746,6.6000000000000005,6.800000000000001,6.700000000000001,0.0
9,23809.506879967746,6.800000000000001,7.0,6.9,0.0036603221083455475
9,23809.506879967746,7.0,7.2,7.1,0.0
9,23809.506879967746,7.2,7.4,7.300000000000001,0.0
9,23809.506879967746,7.4,7.6000000000000005,7.5,0.0
9,23809.506879967746,7.6000000000000005,7.800000000000001,7.700000000000001,0.0
9,23809.506879967746,7.800000000000001,8.0,7.9,0.0
10,42313.58010560905,0.0,0.2,0.1,0.6117136659436009
10,42313.58010560905,0.2,0.4,0.30000000000000004,0.6030368763557483
10,42313.58010560905,0.4,0.6000000000000001,0.5,0.9652928416485896
10,42313.58010560905,0.6000000000000001,0.8,0.7000000000000001,0.40563991323210424
10,42313.58010560905,0.8,1.0,0.9,0.4945770065075923
10,42313.58010560905,1.0,1.2000000000000002,1.1,0.5336225596529279
10,42313.58010560905,1.2000000000000002,1.4000000000000001,1.3000000000000003,0.24728850325379614
10,42313.58010560905,1.4000000000000001,1.6,1.5,0.17570498915401306
10,42313.58010560905,1.6,1.8,1.7000000000000002,0.31236442516268986
10,42313.58010560905,1.8,2.0,1.9,0.11496746203904558
