window_left,window_right,window_mid,density_error,gap_drift,instability,gap_multiplier,density_multiplier,w_density,w_gap,w_neighbor,scenario,kind
5002,15002,10002.0,0.009216589861751152,0.561807220838466,0.31314143689894436,1.5479975145731526,0.6459958692348041,0.2742701421384211,0.5842066917442785,0.14152316611730037,mixed_keep_50_noise_50,mixed
10002,20002,15002.0,0.01452081316553727,0.5690123430878128,0.3194911546227888,1.5591095205898804,0.6413917603566782,0.2717070658891603,0.5870859096977291,0.1412070244131106,mixed_keep_50_noise_50,mixed
15002,25002,20002.0,0.00992063492063492,0.5596196905936393,0.31225511554078733,1.5464464521963779,0.6466437933106095,0.2746304417766192,0.5838024674398552,0.14156709078352558,mixed_keep_50_noise_50,mixed
20002,30002,25002.0,0.004069175991861648,0.5617143745736114,0.31077403521182406,1.5438545616206922,0.6477294071989721,0.2752339118306055,0.5831257114052651,0.14164037676412924,mixed_keep_50_noise_50,mixed
25002,35002,30002.0,0.01134020618556701,0.5820456052374496,0.3252281756641025,1.5691493074121794,0.6372879848184664,0.2694184523455053,0.5896622883538245,0.1409192593006703,mixed_keep_50_noise_50,mixed
30002,40002,35002.0,0.011482254697286013,0.5751829180372443,0.3215176195342631,1.5626558341849606,0.639936176683187,0.27089574208815603,0.5879986539685368,0.14110560394330715,mixed_keep_50_noise_50,mixed
35002,45002,40002.0,0.006362672322375398,0.5640484172636662,0.31308983204008534,1.5479072060701493,0.6460335581348028,0.2742911029968818,0.5841831720398506,0.14152572496326762,mixed_keep_50_noise_50,mixed
40002,50002,45002.0,0.0064516129032258064,0.5795586534558346,0.3216604852071607,1.5629058491125312,0.6398338073709511,0.27083866471272283,0.5880628908721631,0.14109844441511407,mixed_keep_50_noise_50,mixed
45002,55002,50002.0,0.004366812227074236,0.578555854681941,0.320170785577251,1.5602988747601891,0.6409028527651124,0.2714346085628855,0.5873923533332337,0.14117303810388085,mixed_keep_50_noise_50,mixed
50002,60002,55002.0,0.00974025974025974,0.5729342740999933,0.31949696763811325,1.5591196933666982,0.6413875754725679,0.2717047339768477,0.5870885321817315,0.141206733841421,mixed_keep_50_noise_50,mixed
55002,65002,60002.0,0.009977827050997782,0.5852278948219357,0.3263653643250137,1.571139387568774,0.6364807654319128,0.26896783621846293,0.5901701766242125,0.1408619871573247,mixed_keep_50_noise_50,mixed
60002,70002,65002.0,0.006825938566552901,0.5838418775437115,0.32418470500399016,1.5673232337569827,0.6380304830950094,0.26983281169349177,0.5891954433074474,0.14097174499906082,mixed_keep_50_noise_50,mixed
65002,75002,70002.0,0.006666666666666667,0.5641143427661282,0.3132628885213705,1.5482100549123983,0.6459071860611205,0.27422081926304215,0.5842620375205054,0.14151714321645242,mixed_keep_50_noise_50,mixed
70002,80002,75002.0,0.006659267480577136,0.5753471405539408,0.31943759767092716,1.5590157959241226,0.6414303194453779,0.2717285517001448,0.5870617468651518,0.14120970143470343,mixed_keep_50_noise_50,mixed
75002,85002,80002.0,0.010180995475113122,0.5859494953713258,0.3268536704180301,1.5719939232315525,0.6361347745825232,0.26877464890015357,0.5903879795032679,0.1408373715965785,mixed_keep_50_noise_50,mixed
80002,90002,85002.0,0.010262257696693273,0.5931143758080473,0.330830922657938,1.5789541146513915,0.6333306273569479,0.2672079618030316,0.5921556679447989,0.1406363702521695,mixed_keep_50_noise_50,mixed
85002,95002,90002.0,0.01818181818181818,0.6070893538910548,0.3420809628218983,1.598641684938322,0.6255310426479849,0.26284150926576877,0.5970953596527779,0.14006313108145338,mixed_keep_50_noise_50,mixed
90002,100002,95002.0,0.015945330296127564,0.6105288360865757,0.34296625848087403,1.6001909523415296,0.6249254181425776,0.26250193518538567,0.597480324262682,0.14001774055193228,mixed_keep_50_noise_50,mixed
95002,105002,100002.0,0.002306805074971165,0.5872862152599932,0.32404548067673333,1.5670795911842834,0.638129681239913,0.2698881610362854,0.5891330959429747,0.14097874302074004,mixed_keep_50_noise_50,mixed
100002,110002,105002.0,0.0011614401858304297,0.5858599868110325,0.32274564082969154,1.5648048714519602,0.6390573152243029,0.27040564442966913,0.5885503323464467,0.14104402322388426,mixed_keep_50_noise_50,mixed
105002,115002,110002.0,0.0047169811320754715,0.6074111648194384,0.3361987821601251,1.588347868780219,0.6295850044285045,0.26511263355987447,0.5945236709396129,0.14036369550051261,mixed_keep_50_noise_50,mixed
110002,120002,115002.0,0.012971698113207548,0.6121390062637625,0.3425137175960128,1.5993990057930225,0.625234851577374,0.26267544400823406,0.5972836079940959,0.14004094799767008,mixed_keep_50_noise_50,mixed
115002,125002,120002.0,0.012761020881670533,0.5935911515176077,0.332217592731436,1.581380787280013,0.6323587639634902,0.2666645814139013,0.5927693366874286,0.1405660818986701,mixed_keep_50_noise_50,mixed
120002,130002,125002.0,0.004662004662004662,0.5769538569778395,0.31942252343571387,1.5589894160124993,0.6414411731913787,0.2717345995397047,0.5870549455780306,0.14121045488226483,mixed_keep_50_noise_50,mixed
125002,135002,130002.0,0.013064133016627079,0.5963654354463208,0.33387984935295867,1.5842897363676776,0.6311976761856158,0.26601513876954597,0.5935031765401158,0.14048168469033837,mixed_keep_50_noise_50,mixed
130002,140002,135002.0,0.01762632197414806,0.5865919513756307,0.33055741814496353,1.5784754817536861,0.6335226689039225,0.267315310497222,0.5920344683303651,0.14065022117241288,mixed_keep_50_noise_50,mixed
135002,145002,140002.0,0.0070921985815602835,0.5780294246785436,0.3211076729349011,1.5619384276360768,0.6402301027406405,0.27105961135110107,0.587814247599104,0.14112614104979496,mixed_keep_50_noise_50,mixed
140002,150002,145002.0,0.003575685339690107,0.5733170032572934,0.316933410194372,1.554633467840151,0.6432384357383595,0.272735684902851,0.5859296405557232,0.14133467454142598,mixed_keep_50_noise_50,mixed
145002,155002,150002.0,0.004705882352941176,0.5833549048069463,0.32296284470264397,1.565184978229627,0.6389021194996997,0.27031908142723615,0.5886477967131835,0.14103312185958047,mixed_keep_50_noise_50,mixed
150002,160002,155002.0,0.010778443113772455,0.6133937569778428,0.3422168657390112,1.5988795150432695,0.625437996166295,0.26278934287131755,0.5971544914324719,0.14005616569621054,mixed_keep_50_noise_50,mixed
155002,165002,160002.0,0.00851581508515815,0.5967463852610903,0.33204262868192086,1.5810746001933615,0.6324812250337223,0.26673306200593644,0.5926919815376013,0.14057495645646237,mixed_keep_50_noise_50,mixed
160002,170002,165002.0,0.007380073800738007,0.5999245727575273,0.33327954822697214,1.5832392093972012,0.6316164948824996,0.2662494338325953,0.5932383851262145,0.1405121810411902,mixed_keep_50_noise_50,mixed
165002,175002,170002.0,0.009732360097323601,0.5868530704615388,0.327148750797642,1.5725103138958736,0.6359258767101585,0.26865799603066215,0.5905195140797337,0.14082248988960427,mixed_keep_50_noise_50,mixed
170002,180002,175002.0,0.004728132387706856,0.5798835834050501,0.3210636304472457,1.56186135328268,0.6402616966597104,0.2710772243902188,0.5877944287663746,0.14112834684340658,mixed_keep_50_noise_50,mixed
175002,185002,180002.0,0.015681544028950542,0.6069481058122985,0.34087815300979196,1.596536767767136,0.6263557596600592,0.26330380885423343,0.5965714538361288,0.14012473730963787,mixed_keep_50_noise_50,mixed
180002,190002,185002.0,0.026602176541717048,0.5972915818248795,0.34048134944745645,1.5958423615330488,0.6266283087255237,0.26345655719787114,0.5963983980021231,0.1401450448000058,mixed_keep_50_noise_50,mixed
185002,195002,190002.0,0.013285024154589372,0.5997004674944822,0.3358135179915305,1.5876736564851783,0.6298523603482965,0.26526229275095925,0.5943543891625217,0.14038331808651908,mixed_keep_50_noise_50,mixed
190002,200000,195001.0,0.0012285012285012285,0.6060319445501586,0.3338703950554128,1.5842731913469725,0.6312042679645328,0.26601882662311355,0.5934990082393607,0.1404821651375257,mixed_keep_50_noise_50,mixed
195002,200000,197501.0,0.0024330900243309003,0.5893861186354933,0.32525725576047027,1.569200197580823,0.6372673171604634,0.2694069167823427,0.5896752875361598,0.14091779568149748,mixed_keep_50_noise_50,mixed
2,10002,5002.0,0.007323026851098454,0.5445873727794328,0.3028184171116824,1.529932229945444,0.653623722951218,0.27850552202780554,0.5794629531828209,0.1420315247893735,mixed_keep_25_noise_100,mixed
5002,15002,10002.0,0.011059907834101382,0.5686787259162074,0.3177502577792597,1.5560629511137045,0.6426475222511278,0.27240662440879676,0.586299423631045,0.14129395196015826,mixed_keep_25_noise_100,mixed
10002,20002,15002.0,0.015488867376573089,0.5822038500433201,0.32718210784328394,1.5725686887257468,0.6359022707048176,0.26864481334953366,0.5905343793631166,0.14082080728734975,mixed_keep_25_noise_100,mixed
15002,25002,20002.0,0.006944444444444444,0.5665295054287504,0.3147162279858127,1.5507533989751723,0.644847853089252,0.27363150850822515,0.584923494196497,0.14144499729527796,mixed_keep_25_noise_100,mixed
20002,30002,25002.0,0.001017293997965412,0.5626525075672248,0.3099166614610581,1.5423541575568516,0.6483595191807558,0.2755840500504859,0.5827332148322734,0.1416827351172408,mixed_keep_25_noise_100,mixed
25002,35002,30002.0,0.009278350515463918,0.5824375296453547,0.32451589903690387,1.5679028233145818,0.6377946293163613,0.2697012041570009,0.5893437026932978,0.14095509314970137,mixed_keep_25_noise_100,mixed
30002,40002,35002.0,0.012526096033402923,0.5745567940474374,0.32164297994112195,1.5628752148969633,0.6398463488756059,0.2708456575228105,0.5880550207422323,0.14109932173495723,mixed_keep_25_noise_100,mixed
35002,45002,40002.0,0.009544008483563097,0.5607940940442017,0.31273155554191434,1.5472802221983502,0.646295341757304,0.27443668599745497,0.5840198285060382,0.141543485496507,mixed_keep_25_noise_100,mixed
