0->0,0->1,0->2,0->3,0->4,0->5,0->6,0->7,1->0,1->1,1->2,1->3,1->4,1->5,1->6,1->7,2->0,2->1,2->2,2->3,2->4,2->5,2->6,2->7,3->0,3->1,3->2,3->3,3->4,3->5,3->6,3->7,4->0,4->1,4->2,4->3,4->4,4->5,4->6,4->7,5->0,5->1,5->2,5->3,5->4,5->5,5->6,5->7,6->0,6->1,6->2,6->3,6->4,6->5,6->6,6->7,7->0,7->1,7->2,7->3,7->4,7->5,7->6,7->7
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12000000000011701,0.0,0.03999999999998399,0.1499999999999325,0.020000000000061996,0.0,0.050000000000027495,0.0,0.0,0.16666666666669444,0.0,0.0,0.33333333333305554,0.0,0.16666666666669444,0.0,0.19999999999985998,0.0,0.19999999999985998,0.0,0.19999999999996,0.0,0.19999999999996,0.0,0.03333333333339056,0.0,0.06666666666663111,0.2500000000001042,0.13333333333326222,0.0,0.08333333333328473,0.0,0.05999999999990596,0.0,0.040000000000024016,0.0,0.13999999999987395,0.0,0.16000000000001602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249999999999375,0.08333333333328473,0.23333333333326725,0.06249999999996875,0.4833333333332048,0.0,0.4458333333331185
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2317307692306926,0.0,0.1490384615384771,0.03749999999999157,0.000961538461468292,0.028846153846148023,0.14999999999999541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04957264957264812,0.0,0.15085470085461003,0.04999999999998875,0.060256410256466275,0.09102564102565405,0.0,0.0,0.2769230769229125,0.0,0.34615384615368494,0.44999999999977996,0.3538461538459451,0.1153846153845488,0.04999999999997,0.0,0.09881656804736488,0.0,0.0014792899408427873,0.04999999999999067,0.0707100591716271,0.05177514792897743,0.06923076923075441,0.0,0.05128205128203878,0.0,0.040064102564022874,0.10416666666665711,0.08493589743594063,0.09775641025636461,0.0,0.0,0.22307692307683746,0.0,0.15384615384606506,0.04999999999997,0.3538461538459451,0.3846153846152012,0.04999999999997
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03472417675202183,0.0,0.013556618819765762,0.02682005816682126,0.20697298057975785,0.09070972886762282,0.13772398911717404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07585139318884392,0.0,0.0012821715607727047,0.002454889451812381,0.057275541795667566,0.010929730743993393,0.006473402758235672,0.0,0.14298064562851995,0.0,0.057108480931172295,0.04275317950564467,0.05126011623486447,0.05087579395056957,0.04350330747592415,0.0,0.22299621603023206,0.0,0.04824561403508652,0.06518747850018136,0.23314413484690963,0.078947368421038,0.04463364293084192,0.0,0.06865970072239581,0.0,0.04944178628391582,0.10821547518529898,0.08923503611969676,0.06331406166929748,0.07376786440252789,0.0,0.08136609907120784,0.0,0.006163609782017854,0.13944983894670762,0.03705495356035665,0.1288875598086075,0.027585256590661578
0.0936261303108964,0.02341524216523986,0.007861854329240844,0.0352564102564067,0.03716548145894613,0.04319216411607847,0.16523090436134047,0.011097949956643198,0.13319088319085629,0.23304843304840334,0.09401709401707532,0.019230769230765287,0.05099715099712415,0.018376068376053434,0.020085470085477147,0.06267806267805572,0.12443667443667068,0.0193278943278928,0.05702214452215215,0.032867132867131964,0.1115870240870115,0.0480477855477901,0.029807692307686387,0.1016511266511165,0.3070940170939589,0.16581196581193383,0.1120512820512557,0.13897435897433802,0.016324786324766805,0.11512820512817826,0.26974358974351237,0.09863247863245547,0.013983855650530536,0.019468186134853994,0.05455840455839689,0.017165242165244364,0.02180350513684967,0.03238798238797716,0.03908313908312805,0.053608736942071994,0.04416666666665578,0.07801282051281014,0.002596153846157939,0.028076923076920245,0.06871503496504816,0.1015238927738965,0.05774184149184797,0.08032051282050587,0.0370644312951935,0.03415516107823383,0.03907790927022234,0.01331360946745009,0.11147943936406854,0.0352720996951697,0.06017348036576753,0.029421433267589378,0.013149243918479242,0.035239973701513445,0.08111439842208998,0.018737672583822623,0.0916367820213729,0.08139232562308031,0.06955800609644965,0.13182117028270207
0.08239843617201431,0.0,0.009468731166841576,0.00191615285955396,0.008912428723748304,0.06526509356698189,0.010117750683791255,0.023480598952298995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01154878282538116,0.0,0.12880697291575674,0.005785432388698691,0.0040612420931564475,0.007110587878857072,0.05325664817585889,0.06673762851753898,0.03088315588315954,0.0,0.01371306594290747,0.0038705105386127314,0.01950943712307246,0.038180036421884916,0.00276490918643274,0.039413782252550406,0.027702702702694787,0.0,0.03359950859950249,0.08384520884520519,0.1531019656019513,0.07387387387386932,0.1287981162981007,0.120720720720706,0.020321457821453837,0.0,0.0433348013536729,0.02779872984633372,0.003751814831359654,0.023437875346104448,0.017504505031308487,0.04112688823237236,0.015157048940835943,0.0,0.07120608624943237,0.001802814589652979,0.016580616242778706,0.03961702419121703,0.04791590707577063,0.01360800557638632,0.061176040905772555,0.0,0.09769510366144915,0.07668450635048521,0.001548077561590408,0.020782469456618685,0.01251243536429332,0.08890859474744581
0.02898300907629134,0.0,0.07339454445610247,0.04089689927174475,0.0275748620703639,0.007987011831306276,0.019916906458175634,0.051964144251790856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06875778820883965,0.0,0.059436030572440846,0.0023602247410224875,0.02027231908327947,0.012663197254278197,0.013431764354483872,0.005859339851925688,0.029165554076659897,0.0,0.026887201515952516,0.01674290705541079,0.03492293505974513,0.0250004750431283,0.01284516742578648,0.03345872899144593,0.11744993522574358,0.0,0.12143560059648678,0.006742273886587213,0.06067693235018308,0.08967225593941691,0.04976715990532268,0.02352844483194365,0.039034422359233684,0.0,0.04612334670330542,0.0021405351493798686,0.0023813335052359705,0.035438051549347566,0.08797472256515015,0.04568854502757472,0.01364562157442581,0.0,0.030314364637078983,0.024540439576418077,0.011215221343859938,0.018600081033072563,0.05164714415603194,0.024842737831743913,0.028523109224846077,0.0,0.013806613480961363,0.04862661690225972,0.015355284683437748,0.059242378842893254,0.021289371104726562,0.032543921984925034
0.044876618105140154,0.030245302875247973,0.008129379626036128,0.003717570933547548,0.011622868051295726,0.026282292906667698,0.0002641499968373401,0.012082990930947696,0.028120823254256008,0.003666954876962586,0.032489943533077804,0.03044247220130425,0.016128517990337862,0.0407586235076981,0.006340036891685705,0.0012298356096071411,0.08290077202571824,0.13214944614934587,0.13593167307917536,0.001501685975991096,0.002047133822512426,0.041303761094820673,0.015107148472918303,0.10586060556431899,0.012394253528034235,0.029058916218402286,0.0021350627404038702,0.013561169366150955,0.001110249800723273,0.009550928746194537,0.011463190425718084,0.003990942064052497,0.028625341869283727,0.011960650452910629,0.001570595541779414,0.05954842500505644,0.00471142628853416,0.04758111642562565,0.0602775940553371,0.027046425212210234,0.008304981169299036,0.027262115190458763,0.011787794781693131,0.0061875433597185225,0.009838013108859192,0.010772875273191207,0.021296055124562674,0.00029662913724247397,0.011609590814875503,0.007951409842333515,0.0075586593937788035,0.014613446721748746,0.030056586916789155,0.0076998504244077115,0.004718667949788868,0.029968891961740254,0.09047595847335593,0.016934254004726104,0.0017683052189147383,0.07064218670898254,0.016494976886749543,0.009116616100756869,0.019491091732636343,0.022201629540075096
0.05904925801866662,0.016971128470575886,0.0008384530840972113,0.055713951536486145,0.03157346639543343,0.008053903049424938,0.030277899085993237,0.027048359469631814,0.010314001593762709,0.025950251432337923,0.009901896641937163,0.0013940966110826403,0.010717035045546122,0.0022790868423412103,0.0022742410534837,0.042202606032969686,0.011647176013513338,0.012131082459982151,0.12004692012211536,0.139421303741371,0.011331711951404283,0.011992000940776237,0.004748863798820002,0.00849244966368344,0.009440455562433309,0.00045769165888452645,0.018626677620313056,0.0015063884182993648,5.0273538134734674e-05,0.03354222364775314,0.004596086799568522,0.0028933572807534474,0.05051451381138623,0.012313124265938863,0.020532468239911728,0.026374142405186735,0.01800937767540417,0.02335800275710999,0.04443887349626269,0.03532050161257398,0.027690786315143157,0.010659640319717029,0.005635859295548905,0.01693155568141569,0.0012408880297874736,0.013319067821023628,0.01020961187683253,0.0011859250075561406,0.009109158958142363,0.006791226879220735,0.0010075938452726897,0.03717966126616404,0.025447041880198307,0.004739803266448878,0.004931014512176951,0.010613492398041546,0.07661630435620763,0.004648814256669853,0.009011610003303864,0.010282134745906307,0.011673418350406958,0.032938351689070694,0.001353755002789503,0.02727248979986957
0.038713947407128135,0.017764488518236324,0.005654967897355367,0.015704556719179447,0.029026766944905795,0.004555414746122949,0.0022780299957486094,0.006448771818650972,0.001600625797569033,0.055521526196904564,0.0018067614713326852,0.02327370261607349,0.0260750634571041,0.03424776662962714,0.01108833149030794,0.013192924591765437,0.0041147784896588685,0.004919663817572112,0.02853902482380563,0.0028200934110214626,0.003437471274873455,0.008067237293329643,0.005094344631551284,0.013955179707161328,0.046401244503406186,0.06085063725412611,0.032046940235838955,0.04249492299268831,0.0176148389867058,0.04799657205108057,0.011627060252004523,0.01475326281850145,0.023771880999770872,0.005486951404974849,0.01222285293783354,0.018223227024860143,0.04092156342944053,0.04115273119819671,0.02155162529137486,0.027410552034869168,0.006557535711967821,0.005287721695387576,0.007955274186267097,0.01839684248178787,0.02007196360749007,0.015885051042989318,0.012859479887747119,0.007268878211413601,0.002209679452762389,0.007708940350344071,0.013461415329383664,0.00596936022331529,0.007739954907399357,0.005353518764325993,0.0035799765413072476,0.002741935557917158,0.04118591068654644,0.005000092642377191,0.0023882211350068905,0.02747990419368672,0.004911013534031755,0.024776940019869603,0.008573709615424613,0.04016325716437055
0.05118354186636437,0.02214696067912074,0.012850443112070703,0.008431746593629247,0.01729664745217914,0.01646657219761008,0.006167291146455034,0.010388260096700033,0.004674871744556233,0.0384412087400534,0.014768592941975023,0.025271866180161452,0.0019112611681949554,0.014061463113415218,0.010264063758864017,0.0008487980532273093,0.013462651243513757,0.007273929862641915,0.0014408515039427139,0.0018762052846751504,0.0031774917946103542,0.00011346621935348633,0.019202052090999344,0.0015084302405031363,0.012894892954873893,0.03045993936765487,0.015661661686430406,0.024075918141306107,0.023625785214897943,0.005739053231739705,0.02026892671714592,0.006768595223916804,0.022818234789013653,0.015962291551067848,0.010590906271088774,0.00802794944185229,0.005277763779485578,0.01806273529169329,0.0010707277241180368,0.017976784938352364,0.009384966014195958,0.009446808469276119,0.005778285244418951,0.003618298125852737,0.002575634917504302,0.01632089070186396,0.007703873445105203,0.000457367627427388,0.018072884642827206,0.002244932882632958,0.010313850030116395,0.001971285513346438,0.009364697077894585,0.004257043275719102,0.006524860236038821,0.00402391568731085,0.016610214594551725,0.013131201344806318,0.005674831652766638,0.005345423661826942,0.01147180589051744,0.018917656547264988,0.015246318985973284,0.022270355601071226
